,submission_id,student_id,exercise_id,state,approval_date,average_answer_time_in_hours,name_x,position,min_task_time_in_min,max_task_time_in_min,name_y,start_date,target_completion_date,progress_percent,test_variable
6884,384193.0,43383.0,8323.0,approved,2020-07-31 00:00:00+00:00,1.91,Exercise 19,19.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6885,383227.0,43383.0,8322.0,approved,2020-07-30 00:00:00+00:00,2.32,Exercise 18,18.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6886,381965.0,43383.0,8321.0,approved,2020-07-27 00:00:00+00:00,11.8,Exercise 17,17.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6887,380268.0,43383.0,8320.0,approved,2020-07-22 00:00:00+00:00,4.89,Exercise 16,16.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6888,378015.0,43383.0,8319.0,approved,2020-07-16 00:00:00+00:00,1.2,Exercise 15,15.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6889,376811.0,43383.0,8318.0,approved,2020-07-14 00:00:00+00:00,0.7100000000000001,Exercise 14,14.0,420.0,540.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6890,373925.0,43383.0,8317.0,approved,2020-07-07 00:00:00+00:00,1.17,Exercise 13,13.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6891,372509.0,43383.0,8315.0,approved,2020-07-03 00:00:00+00:00,0.5700000000000001,Exercise 10,10.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6892,372029.0,43383.0,8314.0,approved,2020-07-02 00:00:00+00:00,0.53,Exercise 9,9.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6893,370979.0,43383.0,8313.0,approved,2020-06-30 00:00:00+00:00,0.9600000000000001,Exercise 8,8.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6894,369563.0,43383.0,8312.0,approved,2020-06-26 00:00:00+00:00,0.51,Exercise 7,7.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6895,368139.0,43383.0,8311.0,approved,2020-06-23 00:00:00+00:00,2.46,Exercise 6,6.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6896,367528.0,43383.0,8310.0,approved,2020-06-22 00:00:00+00:00,2.77,Exercise 5,5.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6897,366253.0,43383.0,8309.0,approved,2020-06-18 00:00:00+00:00,2.23,Exercise 4,4.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6898,365845.0,43383.0,8308.0,approved,2020-06-17 00:00:00+00:00,0.25,Exercise 3,3.0,60.0,180.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6899,365281.0,43383.0,8307.0,approved,2020-06-16 00:00:00+00:00,2.07,Exercise 2,2.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6900,363731.0,43383.0,8306.0,approved,2020-06-12 00:00:00+00:00,2.12,Exercise 1,1.0,240.0,360.0,Student 235,2020-06-09 00:00:00+00:00,2021-01-20 00:00:00+00:00,57.0,b
6901,417247.0,44552.0,8328.0,approved,2020-10-12 00:00:00+00:00,2.77,Exercise 25,25.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6902,417246.0,44552.0,8327.0,approved,2020-10-12 00:00:00+00:00,2.42,Exercise 24,24.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6903,412682.0,44552.0,8326.0,approved,2020-10-03 00:00:00+00:00,15.280000000000001,Exercise 23,23.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6904,408227.0,44552.0,8325.0,approved,2020-09-24 00:00:00+00:00,11.32,Exercise 22,22.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6905,405873.0,44552.0,8324.0,approved,2020-09-19 00:00:00+00:00,8.81,Exercise 20,20.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6906,405630.0,44552.0,8323.0,approved,2020-09-18 00:00:00+00:00,6.03,Exercise 19,19.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6907,403410.0,44552.0,8322.0,approved,2020-09-17 00:00:00+00:00,2.045,Exercise 18,18.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6908,403408.0,44552.0,8321.0,approved,2020-09-14 00:00:00+00:00,3.71,Exercise 17,17.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6909,397038.0,44552.0,8318.0,approved,2020-09-07 00:00:00+00:00,161.9,Exercise 14,14.0,420.0,540.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6910,399867.0,44552.0,8320.0,approved,2020-09-07 00:00:00+00:00,16.96,Exercise 16,16.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6911,399866.0,44552.0,8319.0,approved,2020-09-07 00:00:00+00:00,12.0,Exercise 15,15.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6912,394661.0,44552.0,8317.0,approved,2020-08-26 00:00:00+00:00,11.67,Exercise 13,13.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6913,389904.0,44552.0,8315.0,approved,2020-08-15 00:00:00+00:00,20.21,Exercise 10,10.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6914,389902.0,44552.0,8314.0,approved,2020-08-15 00:00:00+00:00,19.63,Exercise 9,9.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6915,387721.0,44552.0,8313.0,approved,2020-08-10 00:00:00+00:00,11.49,Exercise 8,8.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6916,387719.0,44552.0,8312.0,approved,2020-08-10 00:00:00+00:00,11.21,Exercise 7,7.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6917,384198.0,44552.0,8311.0,approved,2020-07-31 00:00:00+00:00,2.07,Exercise 6,6.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6918,384195.0,44552.0,8310.0,approved,2020-07-31 00:00:00+00:00,1.94,Exercise 5,5.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6919,382230.0,44552.0,8309.0,approved,2020-07-27 00:00:00+00:00,3.59,Exercise 4,4.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6920,382229.0,44552.0,8308.0,approved,2020-07-27 00:00:00+00:00,3.48,Exercise 3,3.0,60.0,180.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6921,379257.0,44552.0,8307.0,approved,2020-07-20 00:00:00+00:00,7.08,Exercise 2,2.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6922,379256.0,44552.0,8306.0,approved,2020-07-20 00:00:00+00:00,4.0,Exercise 1,1.0,240.0,360.0,Student 161,2020-07-13 00:00:00+00:00,2021-02-22 00:00:00+00:00,42.0,a
6923,413134.0,41498.0,8435.0,approved,2020-10-09 00:00:00+00:00,9.8175,Exercise 31,31.0,60.0,180.0,Student 387,2020-04-19 00:00:00+00:00,2021-03-25 00:00:00+00:00,57.0,b
6924,369562.0,41498.0,8434.0,approved,2020-06-26 00:00:00+00:00,0.76,Exercise 21,21.0,60.0,180.0,Student 387,2020-04-19 00:00:00+00:00,2021-03-25 00:00:00+00:00,57.0,b
6925,355235.0,41498.0,8433.0,approved,2020-05-21 00:00:00+00:00,1.94,Exercise 11,11.0,60.0,180.0,Student 387,2020-04-19 00:00:00+00:00,2021-03-25 00:00:00+00:00,57.0,b
6926,417253.0,41880.0,8435.0,approved,2020-10-12 00:00:00+00:00,8.26,Exercise 31,31.0,60.0,180.0,Student 256,2020-04-29 00:00:00+00:00,2021-01-11 00:00:00+00:00,52.0,a
6927,377612.0,41880.0,8434.0,approved,2020-07-16 00:00:00+00:00,11.35,Exercise 21,21.0,60.0,180.0,Student 256,2020-04-29 00:00:00+00:00,2021-01-11 00:00:00+00:00,52.0,a
6928,360595.0,41880.0,8433.0,approved,2020-06-05 00:00:00+00:00,6.375,Exercise 11,11.0,60.0,180.0,Student 256,2020-04-29 00:00:00+00:00,2021-01-11 00:00:00+00:00,52.0,a
6929,413139.0,42821.0,8435.0,approved,2020-10-04 00:00:00+00:00,11.52,Exercise 31,31.0,60.0,180.0,Student 260,2020-05-24 00:00:00+00:00,2021-01-08 00:00:00+00:00,59.0,a
6930,381932.0,42821.0,8434.0,approved,2020-07-26 00:00:00+00:00,1.48,Exercise 21,21.0,60.0,180.0,Student 260,2020-05-24 00:00:00+00:00,2021-01-08 00:00:00+00:00,59.0,a
6931,368472.0,42821.0,8433.0,approved,2020-06-24 00:00:00+00:00,0.6900000000000001,Exercise 11,11.0,60.0,180.0,Student 260,2020-05-24 00:00:00+00:00,2021-01-08 00:00:00+00:00,59.0,a
6932,410828.0,43143.0,8434.0,approved,2020-09-29 00:00:00+00:00,8.89,Exercise 21,21.0,60.0,180.0,Student 381,2020-06-02 00:00:00+00:00,2021-03-21 00:00:00+00:00,38.0,b
6933,380407.0,43143.0,8433.0,approved,2020-07-24 00:00:00+00:00,3.985,Exercise 11,11.0,60.0,180.0,Student 381,2020-06-02 00:00:00+00:00,2021-03-21 00:00:00+00:00,38.0,b
6934,410931.0,43220.0,8434.0,approved,2020-09-30 00:00:00+00:00,2.44,Exercise 21,21.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
6935,371248.0,43220.0,8433.0,approved,2020-07-01 00:00:00+00:00,10.700000000000001,Exercise 11,11.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
6936,388442.0,43364.0,8433.0,approved,2020-08-11 00:00:00+00:00,2.79,Exercise 11,11.0,60.0,180.0,Student 183,2020-06-09 00:00:00+00:00,2021-01-22 00:00:00+00:00,29.0,a
6937,377043.0,43365.0,8433.0,approved,2020-07-15 00:00:00+00:00,19.79,Exercise 11,11.0,60.0,180.0,Student 200,2020-06-09 00:00:00+00:00,2021-01-14 00:00:00+00:00,50.0,a
6938,398030.0,43527.0,8434.0,approved,2020-09-23 00:00:00+00:00,3.22,Exercise 21,21.0,60.0,180.0,Student 255,2020-06-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,43.0,b
6939,408831.0,43963.0,8435.0,approved,2020-09-25 00:00:00+00:00,14.05,Exercise 31,31.0,60.0,180.0,Student 340,2020-06-26 00:00:00+00:00,2021-02-16 00:00:00+00:00,59.0,b
6940,388074.0,43963.0,8434.0,approved,2020-08-10 00:00:00+00:00,2.26,Exercise 21,21.0,60.0,180.0,Student 340,2020-06-26 00:00:00+00:00,2021-02-16 00:00:00+00:00,59.0,b
6941,381787.0,43963.0,8433.0,approved,2020-07-26 00:00:00+00:00,4.97,Exercise 11,11.0,60.0,180.0,Student 340,2020-06-26 00:00:00+00:00,2021-02-16 00:00:00+00:00,59.0,b
6942,412364.0,44046.0,8435.0,approved,2020-10-02 00:00:00+00:00,7.5,Exercise 31,31.0,60.0,180.0,Student 342,2020-06-28 00:00:00+00:00,2021-02-25 00:00:00+00:00,56.0,b
6943,391376.0,44046.0,8434.0,approved,2020-08-18 00:00:00+00:00,7.8,Exercise 21,21.0,60.0,180.0,Student 342,2020-06-28 00:00:00+00:00,2021-02-25 00:00:00+00:00,56.0,b
6944,381241.0,44046.0,8433.0,approved,2020-07-24 00:00:00+00:00,5.54,Exercise 11,11.0,60.0,180.0,Student 342,2020-06-28 00:00:00+00:00,2021-02-25 00:00:00+00:00,56.0,b
6945,403910.0,44226.0,8434.0,approved,2020-09-16 00:00:00+00:00,3.695,Exercise 21,21.0,60.0,180.0,Student 257,2020-07-02 00:00:00+00:00,2021-02-17 00:00:00+00:00,43.0,b
6946,388502.0,44226.0,8433.0,approved,2020-08-12 00:00:00+00:00,2.67,Exercise 11,11.0,60.0,180.0,Student 257,2020-07-02 00:00:00+00:00,2021-02-17 00:00:00+00:00,43.0,b
6947,411700.0,44773.0,8434.0,approved,2020-10-01 00:00:00+00:00,7.01,Exercise 21,21.0,60.0,180.0,Student 182,2020-07-19 00:00:00+00:00,2021-03-04 00:00:00+00:00,41.0,b
6948,393891.0,44773.0,8433.0,approved,2020-08-24 00:00:00+00:00,1.265,Exercise 11,11.0,60.0,180.0,Student 182,2020-07-19 00:00:00+00:00,2021-03-04 00:00:00+00:00,41.0,b
6949,416944.0,45917.0,8434.0,approved,2020-10-11 00:00:00+00:00,2.7,Exercise 21,21.0,60.0,180.0,Student 261,2020-08-17 00:00:00+00:00,2021-04-02 00:00:00+00:00,36.0,a
6950,400329.0,45917.0,8433.0,approved,2020-09-08 00:00:00+00:00,7.755,Exercise 11,11.0,60.0,180.0,Student 261,2020-08-17 00:00:00+00:00,2021-04-02 00:00:00+00:00,36.0,a
6951,411664.0,46319.0,8433.0,approved,2020-10-01 00:00:00+00:00,5.765,Exercise 11,11.0,60.0,180.0,Student 312,2020-08-26 00:00:00+00:00,2021-04-12 00:00:00+00:00,22.0,a
6952,410860.0,46433.0,8433.0,approved,2020-09-30 00:00:00+00:00,4.54,Exercise 11,11.0,60.0,180.0,Student 258,2020-08-28 00:00:00+00:00,2021-04-06 00:00:00+00:00,21.0,b
6953,410334.0,46445.0,8433.0,approved,2020-09-29 00:00:00+00:00,8.075,Exercise 11,11.0,60.0,180.0,Student 259,2020-08-28 00:00:00+00:00,2021-04-06 00:00:00+00:00,22.0,a
6954,413719.0,46895.0,8433.0,approved,2020-10-05 00:00:00+00:00,6.67,Exercise 11,11.0,60.0,180.0,Student 313,2020-09-08 00:00:00+00:00,2021-04-25 00:00:00+00:00,21.0,b
6955,387197.0,43867.0,8433.0,approved,2020-08-10 00:00:00+00:00,55.18,Exercise 11,11.0,60.0,180.0,Student 364,2020-06-23 00:00:00+00:00,2021-03-07 00:00:00+00:00,27.0,b
6956,416546.0,45133.0,8435.0,approved,2020-10-11 00:00:00+00:00,38.31,Exercise 31,31.0,60.0,180.0,Student 262,2020-07-29 00:00:00+00:00,2021-03-10 00:00:00+00:00,54.0,a
6957,399909.0,45133.0,8434.0,approved,2020-09-07 00:00:00+00:00,5.1,Exercise 21,21.0,60.0,180.0,Student 262,2020-07-29 00:00:00+00:00,2021-03-10 00:00:00+00:00,54.0,a
6958,383173.0,40482.0,8433.0,approved,2020-07-29 00:00:00+00:00,19.42,Exercise 11,11.0,60.0,180.0,Student 365,2020-03-12 00:00:00+00:00,2021-01-01 00:00:00+00:00,31.0,a
6959,383453.0,41187.0,8434.0,approved,2020-08-15 00:00:00+00:00,11.9275,Exercise 21,21.0,60.0,180.0,Student 382,2020-04-06 00:00:00+00:00,2021-01-29 00:00:00+00:00,49.0,a
6960,346025.0,41187.0,8433.0,approved,2020-04-28 00:00:00+00:00,9.59,Exercise 11,11.0,60.0,180.0,Student 382,2020-04-06 00:00:00+00:00,2021-01-29 00:00:00+00:00,49.0,a
6961,416753.0,44588.0,8435.0,waiting_for_review,,0.0,Exercise 31,31.0,60.0,180.0,Student 263,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,59.0,b
6962,396574.0,44588.0,8434.0,approved,2020-08-31 00:00:00+00:00,41.07,Exercise 21,21.0,60.0,180.0,Student 263,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,59.0,b
6963,383162.0,44588.0,8433.0,approved,2020-07-30 00:00:00+00:00,37.83,Exercise 11,11.0,60.0,180.0,Student 263,2020-07-13 00:00:00+00:00,2021-02-25 00:00:00+00:00,59.0,b
6964,412352.0,46984.0,8433.0,approved,2020-10-05 00:00:00+00:00,92.49000000000001,Exercise 11,11.0,60.0,180.0,Student 358,2020-09-10 00:00:00+00:00,2021-01-15 00:00:00+00:00,22.0,b
6965,392262.0,42468.0,8434.0,approved,2020-08-21 00:00:00+00:00,32.32,Exercise 21,21.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
6966,370569.0,42468.0,8433.0,approved,2020-06-30 00:00:00+00:00,25.16,Exercise 11,11.0,60.0,180.0,Student 184,2020-05-13 00:00:00+00:00,2021-01-18 00:00:00+00:00,49.0,b
6967,398294.0,43385.0,8434.0,approved,2020-09-03 00:00:00+00:00,11.48,Exercise 21,21.0,60.0,180.0,Student 319,2020-06-09 00:00:00+00:00,2021-01-26 00:00:00+00:00,45.0,b
6968,381770.0,43385.0,8433.0,approved,2020-07-26 00:00:00+00:00,4.52,Exercise 11,11.0,60.0,180.0,Student 319,2020-06-09 00:00:00+00:00,2021-01-26 00:00:00+00:00,45.0,b
6969,411724.0,43387.0,8435.0,approved,2020-10-03 00:00:00+00:00,64.86,Exercise 31,31.0,60.0,180.0,Student 320,2020-06-09 00:00:00+00:00,2021-01-26 00:00:00+00:00,59.0,a
6970,390099.0,43387.0,8434.0,approved,2020-08-18 00:00:00+00:00,82.03,Exercise 21,21.0,60.0,180.0,Student 320,2020-06-09 00:00:00+00:00,2021-01-26 00:00:00+00:00,59.0,a
6971,374176.0,43387.0,8433.0,approved,2020-07-09 00:00:00+00:00,28.19,Exercise 11,11.0,60.0,180.0,Student 320,2020-06-09 00:00:00+00:00,2021-01-26 00:00:00+00:00,59.0,a
6972,411837.0,43433.0,8435.0,approved,2020-10-03 00:00:00+00:00,60.88,Exercise 31,31.0,60.0,180.0,Student 186,2020-06-10 00:00:00+00:00,2021-01-14 00:00:00+00:00,59.0,a
6973,393131.0,43433.0,8434.0,approved,2020-08-25 00:00:00+00:00,80.91,Exercise 21,21.0,60.0,180.0,Student 186,2020-06-10 00:00:00+00:00,2021-01-14 00:00:00+00:00,59.0,a
6974,380422.0,43433.0,8433.0,approved,2020-07-26 00:00:00+00:00,83.92,Exercise 11,11.0,60.0,180.0,Student 186,2020-06-10 00:00:00+00:00,2021-01-14 00:00:00+00:00,59.0,a
6975,405469.0,43448.0,8434.0,approved,2020-09-19 00:00:00+00:00,27.25,Exercise 21,21.0,60.0,180.0,Student 318,2020-06-11 00:00:00+00:00,2021-01-26 00:00:00+00:00,38.0,b
6976,380701.0,43448.0,8433.0,approved,2020-07-26 00:00:00+00:00,72.14,Exercise 11,11.0,60.0,180.0,Student 318,2020-06-11 00:00:00+00:00,2021-01-26 00:00:00+00:00,38.0,b
6977,407724.0,43455.0,8434.0,approved,2020-09-24 00:00:00+00:00,33.03,Exercise 21,21.0,60.0,180.0,Student 185,2020-06-11 00:00:00+00:00,2021-01-14 00:00:00+00:00,43.0,b
6978,390936.0,43455.0,8433.0,approved,2020-08-20 00:00:00+00:00,63.9,Exercise 11,11.0,60.0,180.0,Student 185,2020-06-11 00:00:00+00:00,2021-01-14 00:00:00+00:00,43.0,b
6979,407787.0,43456.0,8434.0,approved,2020-09-25 00:00:00+00:00,37.2,Exercise 21,21.0,60.0,180.0,Student 68,2020-06-11 00:00:00+00:00,2020-12-26 00:00:00+00:00,40.0,a
6980,385667.0,43456.0,8433.0,approved,2020-08-05 00:00:00+00:00,26.650000000000002,Exercise 11,11.0,60.0,180.0,Student 68,2020-06-11 00:00:00+00:00,2020-12-26 00:00:00+00:00,40.0,a
6981,413403.0,43913.0,8434.0,approved,2020-10-07 00:00:00+00:00,58.09,Exercise 21,21.0,60.0,180.0,Student 316,2020-06-24 00:00:00+00:00,2021-02-12 00:00:00+00:00,38.0,b
6982,395958.0,43913.0,8433.0,approved,2020-08-28 00:00:00+00:00,10.9,Exercise 11,11.0,60.0,180.0,Student 316,2020-06-24 00:00:00+00:00,2021-02-12 00:00:00+00:00,38.0,b
6983,411196.0,43914.0,8434.0,approved,2020-10-03 00:00:00+00:00,88.33,Exercise 21,21.0,60.0,180.0,Student 74,2020-06-24 00:00:00+00:00,2021-01-14 00:00:00+00:00,42.0,b
6984,387852.0,43919.0,8433.0,approved,2020-08-11 00:00:00+00:00,38.160000000000004,Exercise 11,11.0,60.0,180.0,Student 317,2020-06-24 00:00:00+00:00,2021-03-08 00:00:00+00:00,22.0,a
6985,398517.0,44309.0,8434.0,approved,2020-09-05 00:00:00+00:00,50.28,Exercise 21,21.0,60.0,180.0,Student 265,2020-07-04 00:00:00+00:00,2021-02-08 00:00:00+00:00,45.0,a
6986,380412.0,44309.0,8433.0,approved,2020-07-25 00:00:00+00:00,60.4,Exercise 11,11.0,60.0,180.0,Student 265,2020-07-04 00:00:00+00:00,2021-02-08 00:00:00+00:00,45.0,a
6987,400479.0,44319.0,8434.0,approved,2020-09-09 00:00:00+00:00,37.980000000000004,Exercise 21,21.0,60.0,180.0,Student 264,2020-07-04 00:00:00+00:00,2021-02-11 00:00:00+00:00,46.0,a
6988,385446.0,44319.0,8433.0,approved,2020-08-05 00:00:00+00:00,30.02,Exercise 11,11.0,60.0,180.0,Student 264,2020-07-04 00:00:00+00:00,2021-02-11 00:00:00+00:00,46.0,a
6989,398195.0,44378.0,8433.0,approved,2020-09-03 00:00:00+00:00,25.51,Exercise 11,11.0,60.0,180.0,Student 367,2020-07-06 00:00:00+00:00,2021-03-18 00:00:00+00:00,22.0,a
6990,392778.0,44379.0,8433.0,approved,2020-08-25 00:00:00+00:00,101.84,Exercise 11,11.0,60.0,180.0,Student 60,2020-07-06 00:00:00+00:00,2021-01-09 00:00:00+00:00,28.0,a
6991,403708.0,44380.0,8434.0,approved,2020-09-16 00:00:00+00:00,31.44,Exercise 21,21.0,60.0,180.0,Student 372,2020-07-06 00:00:00+00:00,2021-03-31 00:00:00+00:00,43.0,b
6992,387359.0,44380.0,8433.0,approved,2020-08-09 00:00:00+00:00,14.88,Exercise 11,11.0,60.0,180.0,Student 372,2020-07-06 00:00:00+00:00,2021-03-31 00:00:00+00:00,43.0,b
6993,405859.0,44554.0,8434.0,approved,2020-09-20 00:00:00+00:00,33.620000000000005,Exercise 21,21.0,60.0,180.0,Student 366,2020-07-13 00:00:00+00:00,2021-02-06 00:00:00+00:00,45.0,b
6994,391828.0,44554.0,8433.0,approved,2020-08-20 00:00:00+00:00,26.310000000000002,Exercise 11,11.0,60.0,180.0,Student 366,2020-07-13 00:00:00+00:00,2021-02-06 00:00:00+00:00,45.0,b
6995,403557.0,45166.0,8433.0,approved,2020-09-16 00:00:00+00:00,36.02,Exercise 11,11.0,60.0,180.0,Student 187,2020-07-29 00:00:00+00:00,2021-03-05 00:00:00+00:00,25.0,b
6996,399339.0,45211.0,8433.0,approved,2020-09-06 00:00:00+00:00,32.33,Exercise 11,11.0,60.0,180.0,Student 266,2020-07-30 00:00:00+00:00,2021-03-11 00:00:00+00:00,31.0,b
6997,413564.0,46482.0,8433.0,approved,2020-10-07 00:00:00+00:00,52.050000000000004,Exercise 11,11.0,60.0,180.0,Student 188,2020-08-29 00:00:00+00:00,2021-03-30 00:00:00+00:00,24.0,b
6998,412666.0,46679.0,8434.0,approved,2020-10-04 00:00:00+00:00,36.2,Exercise 21,21.0,60.0,180.0,Student 189,2020-09-02 00:00:00+00:00,2021-04-05 00:00:00+00:00,45.0,a
6999,407026.0,46679.0,8433.0,approved,2020-09-24 00:00:00+00:00,59.04,Exercise 11,11.0,60.0,180.0,Student 189,2020-09-02 00:00:00+00:00,2021-04-05 00:00:00+00:00,45.0,a
7000,417219.0,43220.0,8329.0,approved,2020-10-12 00:00:00+00:00,12.110000000000001,Exercise 26,26.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7001,416082.0,43220.0,8328.0,approved,2020-10-09 00:00:00+00:00,4.15,Exercise 25,25.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7002,414896.0,43220.0,8327.0,approved,2020-10-07 00:00:00+00:00,9.27,Exercise 24,24.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7003,413955.0,43220.0,8326.0,approved,2020-10-06 00:00:00+00:00,16.73,Exercise 23,23.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7004,413006.0,43220.0,8325.0,approved,2020-10-03 00:00:00+00:00,3.055,Exercise 22,22.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7005,410253.0,43220.0,8324.0,approved,2020-09-28 00:00:00+00:00,1.48,Exercise 20,20.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7006,409650.0,43220.0,8323.0,approved,2020-09-27 00:00:00+00:00,17.57,Exercise 19,19.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7007,409220.0,43220.0,8322.0,approved,2020-09-25 00:00:00+00:00,5.13,Exercise 18,18.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7008,408602.0,43220.0,8321.0,approved,2020-09-24 00:00:00+00:00,8.02,Exercise 17,17.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7009,408168.0,43220.0,8320.0,approved,2020-09-24 00:00:00+00:00,13.33,Exercise 16,16.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7010,407589.0,43220.0,8319.0,approved,2020-09-23 00:00:00+00:00,16.37,Exercise 15,15.0,240.0,360.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7011,403606.0,43220.0,8318.0,approved,2020-09-15 00:00:00+00:00,15.74,Exercise 14,14.0,420.0,540.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7012,373318.0,43220.0,8317.0,approved,2020-07-06 00:00:00+00:00,8.71,Exercise 13,13.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
7013,370852.0,43220.0,8315.0,approved,2020-06-30 00:00:00+00:00,14.43,Exercise 10,10.0,60.0,180.0,Student 341,2020-06-04 00:00:00+00:00,2021-01-28 00:00:00+00:00,45.0,b
